urlsave,probcharg,kilowatt,connector,usernames,usercars,dates,comments,X,name,url_location
https://www.plugshare.com/location/7813,"", Kilowatts,J-1772,East Coast EV Pioneer,Chevrolet Volt Plug-In Hybrid 2019,"Jun 22, 2015","Jun 22, 2015check_circlecancelaccess_timeinfoEast Coast EV Pioneer solarpowerChevrolet Volt Plug-In Hybrid 2019 J-1772  Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",326780,"BMW of Darien | Darien, CT | EV Station",https://www.plugshare.com/location/7813
https://www.plugshare.com/location/7813,"", Kilowatts,J-1772,RANDY,BMW i3,"Jan 4, 2015","Jan 4, 2015check_circlecancelaccess_timeinfoRANDY solarpowerBMW i3 J-1772  Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",326780,"BMW of Darien | Darien, CT | EV Station",https://www.plugshare.com/location/7813
https://www.plugshare.com/location/7813,"", Kilowatts,J-1772,PlugSharer,"","Aug 4, 2014","Aug 4, 2014check_circlecancelaccess_timeinfoPlugSharer solarpower J-1772 0 Volts 0 Amps  Kilowatts Management allows to charge BMW only. They say they don't want the liability for other brands.(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",326780,"BMW of Darien | Darien, CT | EV Station",https://www.plugshare.com/location/7813
https://www.plugshare.com/location/8310,"", Kilowatts,J-1772,Robert,"","Oct 22, 2012","Oct 22, 2012check_circlecancelaccess_timeinfoRobert solarpower J-1772  Volts  Amps  Kilowatts Updating above review. I was able to find someone who knows more. Turns out this isn't a public spot, because it's in their garage and it requires a key card to get in.(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",389677,"General Electric Capital - Employee Parking | Norwalk, CT | EV Station",https://www.plugshare.com/location/8310
https://www.plugshare.com/location/8310,"", Kilowatts,J-1772,Robert,"","Oct 17, 2012","Oct 17, 2012check_circlecancelaccess_timeinfoRobert solarpower J-1772  Volts  Amps  Kilowatts Could not find the plug. Anyone else had any luck? Cakes front desk and they're pretty clueless.(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",389677,"General Electric Capital - Employee Parking | Norwalk, CT | EV Station",https://www.plugshare.com/location/8310
https://www.plugshare.com/location/8346,Permanently Closed,0 Kilowatts,J-1772,Steve Hurley,Ford F-150 Lightning 2024,"Dec 20, 2024","Dec 20, 2024check_circlecancelaccess_timeinfoSteve Hurley solarpowerFord F-150 Lightning 2024Permanently Closed J-1772  Volts  Amps 0 Kilowatts Charging station appears to have been removed and is now a town employee parking spot.(edited)  Was this helpful? 1 driver found this helpful 1 drivers found this helpful",330871,"Torrington City Hall | Torrington, CT | EV Station",https://www.plugshare.com/location/8346
https://www.plugshare.com/location/8346,Permanently Closed, Kilowatts,J-1772,EV MaGee,Chevrolet Bolt EV 2020,"Dec 19, 2024","Dec 19, 2024check_circlecancelaccess_timeinfoEV MaGee solarpowerChevrolet Bolt EV 2020Permanently Closed J-1772  Volts  Amps  Kilowatts There used to be a charger here.  Then there was an ""out of order"" sign on it. Now it's just a concrete pedestal with no indication that there was a charger here except some faded paint on the pavement.  I hope they're going to replace it, but based on how many other chargers went active nearby, I doubt it.(edited)  Was this helpful? 1 driver found this helpful 1 drivers found this helpful",330871,"Torrington City Hall | Torrington, CT | EV Station",https://www.plugshare.com/location/8346
https://www.plugshare.com/location/8346,Broken Hardware,0 Kilowatts,J-1772,Steve Hurley,Ford F-150 Lightning 2024,"Nov 8, 2024","Nov 8, 2024check_circlecancelaccess_timeinfoSteve Hurley solarpowerFord F-150 Lightning 2024Broken Hardware J-1772  Volts  Amps 0 Kilowatts This had worked for years prior, but it's now got a sign stating ""out of order"".  I'm unsure if/when they will fix it.  Hopefully soon!(edited)  Was this helpful? 2 driver found this helpful 2 drivers found this helpful",330871,"Torrington City Hall | Torrington, CT | EV Station",https://www.plugshare.com/location/8346
https://www.plugshare.com/location/8346,"",0 Kilowatts,J-1772,Edwin Huezo,Tesla Model Y,"Nov 3, 2024","Nov 3, 2024check_circlecancelaccess_timeinfoEdwin Huezo solarpowerTesla Model Y J-1772  Volts  Amps 0 Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",330871,"Torrington City Hall | Torrington, CT | EV Station",https://www.plugshare.com/location/8346
https://www.plugshare.com/location/8346,"",6 Kilowatts,J-1772,J O,"","Oct 26, 2024","Oct 26, 2024check_circlecancelaccess_timeinfoJ O solarpower J-1772  Volts  Amps 6 Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",330871,"Torrington City Hall | Torrington, CT | EV Station",https://www.plugshare.com/location/8346
https://www.plugshare.com/location/8346,"", Kilowatts,J-1772,John Saffioti,Toyota bZ4x 2024,"Oct 24, 2024","Oct 24, 2024check_circlecancelaccess_timeinfoJohn Saffioti solarpowerToyota bZ4x 2024 J-1772  Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",330871,"Torrington City Hall | Torrington, CT | EV Station",https://www.plugshare.com/location/8346
https://www.plugshare.com/location/8346,"",0 Kilowatts,J-1772,Andrew K,Toyota RAV4 Prime 2023,"Oct 18, 2024","Oct 18, 2024check_circlecancelaccess_timeinfoAndrew K solarpowerToyota RAV4 Prime 2023 J-1772  Volts  Amps 0 Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",330871,"Torrington City Hall | Torrington, CT | EV Station",https://www.plugshare.com/location/8346
https://www.plugshare.com/location/8346,"",5 Kilowatts,J-1772,JasonEV,Ford F-150 Lightning 2023,"Oct 17, 2024","Oct 17, 2024check_circlecancelaccess_timeinfoJasonEV solarpowerFord F-150 Lightning 2023 J-1772  Volts  Amps 5 Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",330871,"Torrington City Hall | Torrington, CT | EV Station",https://www.plugshare.com/location/8346
https://www.plugshare.com/location/8346,"",5 Kilowatts,J-1772,JasonEV,Ford F-150 Lightning 2023,"Oct 9, 2024","Oct 9, 2024check_circlecancelaccess_timeinfoJasonEV solarpowerFord F-150 Lightning 2023 J-1772  Volts  Amps 5 Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",330871,"Torrington City Hall | Torrington, CT | EV Station",https://www.plugshare.com/location/8346
https://www.plugshare.com/location/8346,"",0 Kilowatts,J-1772,Andrew K,Toyota RAV4 Prime 2023,"Sep 29, 2024","Sep 29, 2024check_circlecancelaccess_timeinfoAndrew K solarpowerToyota RAV4 Prime 2023 J-1772  Volts  Amps 0 Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",330871,"Torrington City Hall | Torrington, CT | EV Station",https://www.plugshare.com/location/8346
https://www.plugshare.com/location/8346,"",5 Kilowatts,J-1772,JasonEV,Ford F-150 Lightning 2023,"Sep 9, 2024","Sep 9, 2024check_circlecancelaccess_timeinfoJasonEV solarpowerFord F-150 Lightning 2023 J-1772  Volts  Amps 5 Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",330871,"Torrington City Hall | Torrington, CT | EV Station",https://www.plugshare.com/location/8346
https://www.plugshare.com/location/8346,"",6 Kilowatts,J-1772,Robert S,Polestar 2 2021,"Aug 18, 2024","Aug 18, 2024check_circlecancelaccess_timeinfoRobert S solarpowerPolestar 2 2021 J-1772  Volts  Amps 6 Kilowatts Reserved spot in driveway just east of town hall(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",330871,"Torrington City Hall | Torrington, CT | EV Station",https://www.plugshare.com/location/8346
https://www.plugshare.com/location/8346,"",0 Kilowatts,J-1772,Andrew K,Toyota RAV4 Prime 2023,"Jul 1, 2024","Jul 1, 2024check_circlecancelaccess_timeinfoAndrew K solarpowerToyota RAV4 Prime 2023 J-1772  Volts  Amps 0 Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",330871,"Torrington City Hall | Torrington, CT | EV Station",https://www.plugshare.com/location/8346
https://www.plugshare.com/location/8346,"",0 Kilowatts,J-1772,Andrew K,Toyota RAV4 Prime 2023,"Jun 8, 2024","Jun 8, 2024check_circlecancelaccess_timeinfoAndrew K solarpowerToyota RAV4 Prime 2023 J-1772  Volts  Amps 0 Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",330871,"Torrington City Hall | Torrington, CT | EV Station",https://www.plugshare.com/location/8346
https://www.plugshare.com/location/8346,"", Kilowatts,J-1772,PP,Chrysler Pacifica Plug-in Hybrid 2023,"Apr 19, 2024","Apr 19, 2024check_circlecancelaccess_timeinfoPP solarpowerChrysler Pacifica Plug-in Hybrid 2023 J-1772  Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",330871,"Torrington City Hall | Torrington, CT | EV Station",https://www.plugshare.com/location/8346
https://www.plugshare.com/location/8346,"", Kilowatts,J-1772,Manish Sagar,Nissan LEAF 2022,"Apr 6, 2024","Apr 6, 2024check_circlecancelaccess_timeinfoManish Sagar solarpowerNissan LEAF 2022 J-1772  Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",330871,"Torrington City Hall | Torrington, CT | EV Station",https://www.plugshare.com/location/8346
https://www.plugshare.com/location/8346,"", Kilowatts,J-1772,Michael,Tesla Model Y,"Mar 22, 2024","Mar 22, 2024check_circlecancelaccess_timeinfoMichael solarpowerTesla Model Y J-1772  Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",330871,"Torrington City Hall | Torrington, CT | EV Station",https://www.plugshare.com/location/8346
https://www.plugshare.com/location/8346,"",6 Kilowatts,J-1772,Michael,Tesla Model Y,"Feb 22, 2024","Feb 22, 2024check_circlecancelaccess_timeinfoMichael solarpowerTesla Model Y J-1772  Volts  Amps 6 Kilowatts Everything is working well. Charging at 6 kw(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",330871,"Torrington City Hall | Torrington, CT | EV Station",https://www.plugshare.com/location/8346
https://www.plugshare.com/location/8346,"",6 Kilowatts,J-1772,KF 35 ,Volkswagen ID.4,"Feb 21, 2024","Feb 21, 2024check_circlecancelaccess_timeinfoKF 35  solarpowerVolkswagen ID.4 J-1772  Volts  Amps 6 Kilowatts Free 5.5kW(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",330871,"Torrington City Hall | Torrington, CT | EV Station",https://www.plugshare.com/location/8346
https://www.plugshare.com/location/8346,In Use, Kilowatts,J-1772,Mike M,Mini Cooper Countryman Plug-In Hybrid,"Feb 17, 2024","Feb 17, 2024check_circlecancelaccess_timeinfoMike M solarpowerMini Cooper Countryman Plug-In HybridIn Use J-1772  Volts  Amps  Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",330871,"Torrington City Hall | Torrington, CT | EV Station",https://www.plugshare.com/location/8346
https://www.plugshare.com/location/8346,"",0 Kilowatts,J-1772,Luis L.,Chevrolet Bolt EUV 2023,"Feb 9, 2024","Feb 9, 2024check_circlecancelaccess_timeinfoLuis L. solarpowerChevrolet Bolt EUV 2023 J-1772  Volts  Amps 0 Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",330871,"Torrington City Hall | Torrington, CT | EV Station",https://www.plugshare.com/location/8346
https://www.plugshare.com/location/8346,"", Kilowatts,J-1772,Michael,Tesla Model Y,"Feb 2, 2024","Feb 2, 2024check_circlecancelaccess_timeinfoMichael solarpowerTesla Model Y J-1772  Volts  Amps  Kilowatts Ensure a secure connection by firmly plugging in the charger – a robust push ensures a seamless charging experience. This charging point operates at 30 AMPS, and I encountered no issues during the process.(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",330871,"Torrington City Hall | Torrington, CT | EV Station",https://www.plugshare.com/location/8346
https://www.plugshare.com/location/8346,"",0 Kilowatts,J-1772,Andrew K,Toyota RAV4 Prime 2023,"Jan 14, 2024","Jan 14, 2024check_circlecancelaccess_timeinfoAndrew K solarpowerToyota RAV4 Prime 2023 J-1772  Volts  Amps 0 Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",330871,"Torrington City Hall | Torrington, CT | EV Station",https://www.plugshare.com/location/8346
https://www.plugshare.com/location/8346,"",0 Kilowatts,J-1772,Andrew K,Toyota RAV4 Prime 2023,"Dec 17, 2023","Dec 17, 2023check_circlecancelaccess_timeinfoAndrew K solarpowerToyota RAV4 Prime 2023 J-1772  Volts  Amps 0 Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",330871,"Torrington City Hall | Torrington, CT | EV Station",https://www.plugshare.com/location/8346
https://www.plugshare.com/location/8346,"",0 Kilowatts,J-1772,Andrew K,Toyota RAV4 Prime 2023,"Dec 17, 2023","Dec 17, 2023check_circlecancelaccess_timeinfoAndrew K solarpowerToyota RAV4 Prime 2023 J-1772  Volts  Amps 0 Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",330871,"Torrington City Hall | Torrington, CT | EV Station",https://www.plugshare.com/location/8346
https://www.plugshare.com/location/8346,"",0 Kilowatts,"",Andrew K,Toyota RAV4 Prime 2023,"Dec 17, 2023","Dec 17, 2023check_circlecancelaccess_timeinfoAndrew K solarpowerToyota RAV4 Prime 2023   Volts  Amps 0 Kilowatts Occupied 653(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",330871,"Torrington City Hall | Torrington, CT | EV Station",https://www.plugshare.com/location/8346
https://www.plugshare.com/location/8346,"",0 Kilowatts,J-1772,Andrew K,Toyota RAV4 Prime 2023,"Dec 8, 2023","Dec 8, 2023check_circlecancelaccess_timeinfoAndrew K solarpowerToyota RAV4 Prime 2023 J-1772  Volts  Amps 0 Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",330871,"Torrington City Hall | Torrington, CT | EV Station",https://www.plugshare.com/location/8346
https://www.plugshare.com/location/8346,"",0 Kilowatts,J-1772,Andrew K,Toyota RAV4 Prime 2023,"Dec 3, 2023","Dec 3, 2023check_circlecancelaccess_timeinfoAndrew K solarpowerToyota RAV4 Prime 2023 J-1772  Volts  Amps 0 Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",330871,"Torrington City Hall | Torrington, CT | EV Station",https://www.plugshare.com/location/8346
https://www.plugshare.com/location/8346,"",0 Kilowatts,J-1772,Alvin,Volkswagen ID.4,"Nov 26, 2023","Nov 26, 2023check_circlecancelaccess_timeinfoAlvin solarpowerVolkswagen ID.4 J-1772  Volts  Amps 0 Kilowatts Convenient and free! Wish there were more downtown!(edited)  Was this helpful?  driver found this helpful  drivers found this helpful",330871,"Torrington City Hall | Torrington, CT | EV Station",https://www.plugshare.com/location/8346
https://www.plugshare.com/location/8346,"",0 Kilowatts,J-1772,Andrew K,Toyota RAV4 Prime 2023,"Nov 26, 2023","Nov 26, 2023check_circlecancelaccess_timeinfoAndrew K solarpowerToyota RAV4 Prime 2023 J-1772  Volts  Amps 0 Kilowatts (edited)  Was this helpful?  driver found this helpful  drivers found this helpful",330871,"Torrington City Hall | Torrington, CT | EV Station",https://www.plugshare.com/location/8346
